Red_Mean,Green_Mean,Blue_Mean,Yaw_Change(Mean),Roll_Change(Mean),Pitch_Change(Mean),Yaw_Change(Std),Roll_Change(Std),Pitch_Change(Std),Heart_Rate,Heart_Rate_Variability,Blinking_Rate(per Min),Head_Move(Mean),Head_Move_X(Std),Head_Move_Y(Std),Head_Move(Std),Stress
178.8170807,138.5624088,121.501,0.083527818,0.057275631,0.128269315,0.082030252,0.076645374,0.139980569,94.71328125,62.92211706,14,0.352878179,0.442845388,0.362696981,0.362696981,0
171.2224311,131.3274635,114.5576309,0.090729684,0.063125856,0.130527884,0.106640048,0.114373602,0.18248713,93.61210898,62.58866417,6,0.460462495,0.727874669,0.615687392,0.615687392,0
158.0157308,120.6523624,106.8555203,0.247817814,0.192523882,0.224842712,0.505025029,0.464903802,0.37845704,93.1512931,55.99566581,14,1.469382046,2.689416462,1.549103157,1.549103157,0
168.348513,129.9883961,114.1962077,0.164807886,0.119122751,0.209027424,0.352357537,0.314560413,0.381534785,95.95752212,74.47242444,20,0.937322667,2.206742196,1.581632629,1.581632629,0
166.0221439,127.2064232,112.3145334,0.98159492,0.606476605,0.647789717,1.451456904,0.850375295,0.905926526,72.70344828,126.8838748,14,0.846473067,1.095185747,0.843250713,0.843250713,0
179.523153,139.4860899,126.3862221,0.855165064,0.473906785,0.682609379,1.134967327,0.542304575,0.989168286,70.28,140.5527066,28,0.564157565,0.867199664,0.474125167,0.474125167,0
169.3271533,128.8558387,114.5773379,0.671788692,0.405069619,0.561841011,0.663885117,0.35291478,0.751178861,69.60638978,78.38096107,4,0.622195983,0.54002825,0.505389901,0.505389901,0
161.6113159,122.0786278,109.0491908,1.088009953,0.61928618,0.583556294,1.150351644,0.717614114,0.98277235,70.51505017,132.1228256,36,0.719750662,1.42942072,0.649081182,0.649081182,0
181.8716636,139.9426948,125.2132596,1.284934998,0.679117143,1.360574126,1.505826712,0.743299365,1.58021915,74.06557377,119.7375339,22,0.65502763,0.566613869,0.563536215,0.563536215,0
184.3614741,141.5575524,126.2839814,1.173777342,0.554909706,1.348799586,1.724026203,0.773187637,1.797917366,69.20350109,85.54827837,20,0.812551604,1.734072326,0.529194082,0.529194082,0
157.9990497,119.7433894,97.85472125,0.236640379,0.112174012,0.214341134,0.201506227,0.094354391,0.213989332,93.16988543,97.20120248,20,0.422226358,0.42486527,0.465152119,0.465152119,0
154.7721174,116.5078604,95.22062502,0.274307907,0.117787324,0.231808394,0.228631824,0.108675145,0.232756257,85.21976048,184.5177733,34,0.448721411,0.429078582,0.453502497,0.453502497,0
154.6198073,116.9936888,95.3710734,0.316234678,0.121601313,0.250342995,0.313372105,0.116659202,0.259693056,95.57307692,127.4854837,24,0.52124709,0.462045439,0.564232225,0.564232225,0
152.529241,114.6432486,93.52433289,0.287264913,0.11303544,0.197048128,0.280899048,0.106799208,0.176906154,98.93786408,101.3418911,28,0.433581546,0.4172427,0.436012709,0.436012709,0
154.2765931,116.2048028,94.57505155,0.203611434,0.084383264,0.176046267,0.180430412,0.080889061,0.17972903,100.5496274,69.03308538,148,0.315677654,0.394245347,0.369499221,0.369499221,0
154.9353852,116.699089,95.19094834,0.299036294,0.119762585,0.26417011,0.286822259,0.118469886,0.274704516,93.47586207,113.2551976,78,0.49887592,0.483756544,0.527525323,0.527525323,0
170.942266,133.7065285,122.3866674,0.096513085,0.076328546,0.182141066,0.108819649,0.154566854,0.244277433,93.41012658,78.06412478,20,0.252941342,0.373473149,0.338059267,0.338059267,0
172.5942447,135.1270335,123.5218691,0.112266026,0.081047282,0.194367036,0.165029079,0.152233213,0.310358822,102.285446,75.70428819,26,0.29510709,0.394312697,0.388290194,0.388290194,0
173.5522681,135.9083153,124.0638808,0.102440365,0.069738574,0.181116089,0.147658557,0.128029242,0.305632472,97.8754352,129.6764566,22,0.299244392,0.391831418,0.36287687,0.36287687,0
175.5104028,137.4146244,125.3559155,0.08635623,0.055798024,0.141698062,0.096323013,0.084575489,0.163437754,92.47368421,128.8472558,12,0.271745573,0.354762597,0.357609503,0.357609503,0
174.93128,136.7947843,124.7313231,0.109496199,0.07054393,0.156842366,0.137822956,0.114799321,0.202541426,101.1409594,137.9533255,28,0.284941268,0.385462048,0.365482087,0.365482087,0
175.8762795,137.7952817,125.5670601,0.108598098,0.055018835,0.142421007,0.130737707,0.090549678,0.166926578,96.40176991,87.80448845,16,0.277953546,0.374460042,0.358373901,0.358373901,0
159.2706037,120.8571267,83.63802808,0.204343155,0.119486287,0.188640669,0.449125051,0.299898535,0.444431573,88.64144144,115.3030334,50,0.300052346,0.535222106,0.675559132,0.675559132,0
134.9200301,100.1644669,64.25015357,0.318044901,0.209454849,0.4038091,0.488884151,0.346484333,0.66925782,82.83,174.1212045,24,0.367426161,0.714582512,0.440280864,0.440280864,0
137.2697404,102.149034,65.73533297,0.210803896,0.144156322,0.361151725,0.229085848,0.277168572,0.785214484,87.97640288,143.0521053,24,0.123311729,0.285596083,0.202167448,0.202167448,0
139.1015296,103.5143709,67.10964963,0.21066241,0.108989812,0.29535538,0.22573413,0.165360242,0.574521661,84.72330654,154.2066709,14,0.140715093,0.30326119,0.202167448,0.202167448,0
129.5555064,94.82952399,60.86407521,2.030093431,0.863891661,1.224672437,4.468749046,1.6328125,2.064612865,84.336,123.607787,42,3.200623849,1.979322201,6.241863536,6.241863536,0
150.8552614,110.2061609,76.01902656,0.354609281,0.16966778,0.286826313,0.542262197,0.253722519,0.404416174,86.53880597,144.0741025,28,0.543407134,1.205822634,0.425259164,0.425259164,0
189.0023922,144.2723327,120.9752342,0.128918871,0.055509664,0.165164113,0.158071533,0.056363583,0.18451786,93.21347368,52.66578123,6,0.237068366,0.378786081,0.261777068,0.261777068,0
189.9176372,144.7944077,121.6279366,0.161204845,0.064616583,0.194812238,0.198380366,0.07848195,0.270634323,87.5027668,65.31804687,8,0.288558998,0.425618856,0.283636787,0.283636787,0
189.8594873,144.8062362,121.5896542,0.118525237,0.052320283,0.182921991,0.155846402,0.077249207,0.273623079,86.0039555,56.91519636,8,0.200947808,0.340411587,0.263314783,0.263314783,0
189.624519,144.7873778,121.6540675,0.148830444,0.068851195,0.239127412,0.179621577,0.09607818,0.337926239,89.35701312,65.61974846,20,0.332859628,0.430465142,0.309380846,0.309380846,0
189.7905,144.496443,121.779645,0.135012016,0.067174822,0.223177344,0.144889653,0.074470371,0.276981473,87.85,83.68207673,12,0.409635157,0.503708401,0.329532197,0.329532197,0
190.5508031,145.7713064,122.9642114,0.155846462,0.093017079,0.23076205,0.200679392,0.148971692,0.322216302,93.49889135,65.33030511,18,0.558649542,0.947458776,0.510940547,0.510940547,0
159.9806627,121.4352064,96.96288985,0.128500983,0.068401217,0.247956082,0.205886036,0.082714908,0.392574459,72.78711162,136.6974408,74,0.333055672,0.442492579,0.349914848,0.349914848,0
163.5021325,124.2503176,98.57369095,0.107990302,0.056770626,0.182373881,0.183989197,0.05666532,0.257067084,73.42686567,130.7966442,36,0.222050883,0.340124557,0.300757517,0.300757517,0
159.8568904,120.9088036,96.59947484,0.090142399,0.044481352,0.171130314,0.146631405,0.040249713,0.252094269,71.8189781,144.6400179,78,0.204592608,0.338059267,0.300044345,0.300044345,0
164.1056446,124.3220461,100.4911577,0.16182074,0.094478481,0.287839204,0.298467308,0.134344205,0.439863116,73.82352941,133.477967,72,0.656965133,1.042058915,0.683530865,0.683530865,0
160.6247061,121.5810906,100.1285313,0.237344265,0.126622573,0.29717496,0.466082901,0.155270606,0.361904383,77.37247706,142.2879909,38,1.131842226,1.9178563,0.670812879,0.670812879,0
169.0897623,129.4650058,105.6880475,0.112078458,0.084700458,0.200704351,0.130799592,0.104758337,0.225917697,80.57579618,77.78137973,18,0.386280553,0.475536549,0.39675804,0.39675804,0
168.7831592,129.1612382,104.8092579,0.387696177,0.191112548,0.362463892,0.940111816,0.360325456,0.532326162,78.17937428,106.2247595,64,1.040786624,1.621211996,0.914108927,0.914108927,0
171.5877026,131.8045267,108.2111042,0.168134227,0.107531436,0.260940045,0.263560712,0.149596974,0.331307769,83.04420131,93.62303026,52,0.791864856,1.063834778,0.840254294,0.840254294,0
171.0026849,131.5164095,107.6877457,0.087215833,0.064850219,0.172613606,0.102909707,0.08436618,0.180983678,77.39399333,80.97561529,16,0.333531047,0.449664326,0.343989067,0.343989067,0
168.7319197,129.3840213,104.9442941,0.191478223,0.111885965,0.272989273,0.300359309,0.156355888,0.360755831,82.2276,97.71144852,12,0.780573348,1.393198098,0.776649934,0.776649934,0
172.5550647,132.444987,108.901638,0.292599648,0.194087088,0.447289318,0.51753217,0.313461095,0.639110625,80.98847631,108.9366603,50,1.425225606,2.396788758,1.001570892,1.001570892,0
183.9927689,146.9134351,134.3511824,0.09663514,0.055485379,0.179019406,0.127685294,0.063276425,0.22449486,87.26821192,121.2637488,2,0.461251853,0.514777363,0.66376311,0.66376311,0
190.4742189,152.6965909,139.6676794,0.103992254,0.070216693,0.201157659,0.126815483,0.080373958,0.237835556,90.71750742,132.0802534,18,0.450851595,0.460854527,0.647484377,0.647484377,0
165.6007745,122.7147916,108.1455686,0.162086993,0.104471751,0.276994199,0.280712575,0.181165531,0.416537642,95.16050776,56.66934123,36,0.732178017,1.592485172,0.957420213,0.957420213,0
162.0511388,120.2656797,107.2204245,0.095155343,0.066560268,0.167543441,0.159319341,0.129318029,0.220244899,96.93793103,57.0843355,10,0.385636808,0.789154838,0.383500099,0.383500099,0
159.17622,117.7368031,105.1938116,0.069480352,0.0421765,0.138129503,0.089013919,0.045286905,0.17041868,95.96465863,42.93102046,10,0.235455997,0.34217212,0.334423742,0.334423742,0
163.7960021,121.5987677,106.9415833,0.173085257,0.112633824,0.274710774,0.251151204,0.188355744,0.437735766,96.06618705,79.89621054,34,0.755827138,1.167313015,0.872207594,0.872207594,0
162.5483824,120.2545168,107.0410071,0.118808016,0.071035251,0.175197855,0.215531617,0.127218798,0.269931078,93.98514116,51.45422387,32,0.458598279,0.931781551,0.41222899,0.41222899,0
162.9903873,120.3619166,106.1313269,0.164185882,0.108511038,0.214520469,0.327054799,0.236750722,0.32141161,90.68387097,54.64673981,38,0.648471972,1.75259073,0.759616103,0.759616103,0
191.3230978,150.2556431,125.9116484,0.100725047,0.064347081,0.165290087,0.172225595,0.094168976,0.224666029,95.56487252,77.74856289,18,0.23875507,0.316474466,0.403376465,0.403376465,0
189.5658258,147.8345595,124.1561376,0.10917373,0.064231642,0.177948803,0.195523724,0.097594745,0.242124006,91.14121037,66.12948229,14,0.298757575,0.388606508,0.420765955,0.420765955,0
188.0028611,146.3119522,122.8691689,0.066019319,0.043691073,0.115569144,0.068475485,0.039620269,0.124469467,91.5674833,38.23874857,2,0.181998996,0.289666073,0.330221211,0.330221211,0
188.4253121,147.4915496,123.1752344,0.087132461,0.056555163,0.155377582,0.122021891,0.058094248,0.193906873,95.40271493,85.6220587,60,0.241385042,0.352263382,0.330012612,0.330012612,0
188.5610126,147.4812913,123.0553942,0.100262053,0.055684853,0.159841672,0.150101572,0.055856496,0.172480583,94.29770642,74.38999782,16,0.267855151,0.378847863,0.333085998,0.333085998,0
190.8079299,149.1165244,125.019824,0.074937172,0.046764087,0.122216344,0.089150466,0.042470727,0.105071187,92.19700806,69.54042871,8,0.20639256,0.314139187,0.324972991,0.324972991,0
187.0690753,149.398785,131.5460813,0.098676972,0.071831621,0.157121643,0.113028623,0.071131721,0.161972329,62.01176471,167.4098918,10,0.443365679,0.485009079,0.422426011,0.422426011,0
186.1968506,149.230243,131.0592799,0.106978543,0.078596793,0.186491072,0.121511519,0.102380447,0.282258511,61.47602592,135.4055464,14,0.462003773,0.534249118,0.58871866,0.58871866,0
186.8104311,149.3438335,131.4154234,0.094779737,0.058496613,0.127368882,0.118646726,0.061610945,0.183458388,58.0293578,124.919556,18,0.332385834,0.389203674,0.391899183,0.391899183,0
187.8277775,150.1418399,132.0886509,0.091982864,0.052276179,0.113148481,0.112757958,0.055422738,0.151988074,57.61821862,139.6364295,16,0.288227196,0.373736977,0.367455725,0.367455725,0
189.4359391,152.0781128,134.5914532,0.195810705,0.139241219,0.305108607,0.249584988,0.19524166,0.368136168,67.50480256,90.82025306,20,1.703385654,1.295076145,1.35140338,1.35140338,0
176.1885299,139.5583536,122.7127744,0.150337577,0.091983944,0.199443579,0.163049996,0.09961056,0.313246787,66.80079208,103.996223,20,0.802860939,0.574937688,0.649422943,0.649422943,0
160.620127,118.945215,105.1198334,0.14231655,0.063635379,0.153929099,0.143358007,0.064323358,0.139277205,77.7774676,88.60530114,28,0.328649876,0.404749882,0.372922004,0.372922004,0
183.2685905,137.4061011,122.0574646,0.192602009,0.093528301,0.21517022,0.210227892,0.112577043,0.227416366,80.42942779,53.99449619,40,0.609694105,0.626950255,0.645636196,0.645636196,0
182.2695045,136.4590769,121.0454798,0.282213449,0.119277582,0.294477433,0.576771438,0.267263442,0.582435131,74.88213097,85.53074619,60,0.659538469,0.880064773,0.592853877,0.592853877,0
181.8802313,136.2619337,120.8674625,0.181263402,0.078918576,0.198708132,0.240813851,0.107838623,0.229887679,76.20722892,102.1533214,42,0.616573647,0.562455378,0.757427185,0.757427185,0
149.900924,110.7765236,97.4547949,0.168923691,0.082780264,0.143268958,0.166773483,0.077529311,0.13449727,78.72672112,61.03474841,108,0.499631977,0.490468289,0.468909597,0.468909597,0
158.2454681,117.5962753,104.5759964,0.368898094,0.214260846,0.390215158,0.517038524,0.434428781,0.907146573,76.2838191,94.99407631,56,0.995525013,1.203002008,0.652771419,0.652771419,0
188.608448,141.4248894,127.7268876,0.115546122,0.071863189,0.208836928,0.155040368,0.089457154,0.310263306,82.18225806,121.0033672,36,0.529997587,0.698678839,0.407621978,0.407621978,0
188.5565371,141.0886374,127.4816883,0.101642512,0.062415902,0.211045742,0.139956757,0.087220356,0.328395784,83.92907117,109.3552099,36,0.383231615,0.441395755,0.414545868,0.414545868,0
189.4028952,142.3011626,128.6850008,0.098611474,0.061868872,0.191711694,0.146144032,0.090095669,0.286232203,84.336,92.30093762,38,0.423108507,0.546190521,0.448381315,0.448381315,0
189.736906,142.3497338,128.516695,0.121052064,0.083405629,0.248362184,0.149027005,0.116608113,0.376183063,87.66735967,107.474662,42,0.529662247,0.609471597,0.449407015,0.449407015,0
189.4665934,142.1055203,128.1031792,0.123725355,0.076566331,0.261716485,0.176156849,0.089457341,0.414169669,82.07194631,103.7994466,40,0.74355189,0.625904859,1.007046813,1.007046813,0
186.1814415,139.6604741,126.3229538,0.079086736,0.064444557,0.174293265,0.094411053,0.095701791,0.278800189,81.72093023,104.3272782,44,0.446820627,0.522724766,0.399453275,0.399453275,0
166.6209206,124.8002596,112.4562199,0.102301158,0.073141791,0.13220197,0.124775358,0.083214454,0.133319825,95.2030837,59.93617047,10,0.337577112,0.450679117,0.391146221,0.391146221,0
166.5520092,124.5781776,112.2980115,0.081149757,0.062748872,0.106916748,0.097393475,0.080618039,0.118141517,91.21887906,70.77906697,10,0.200137592,0.367632062,0.292164661,0.292164661,0
165.5440311,123.6039785,111.4013442,0.096206769,0.072454676,0.119031191,0.129869252,0.105612151,0.131178871,90.39798235,65.25460996,42,0.286001416,0.432447152,0.349394815,0.349394815,0
166.0462475,124.0025862,111.7906319,0.077149145,0.060369182,0.104261249,0.07921081,0.066527568,0.094459899,87.29044586,50.60463674,4,0.208092729,0.335236983,0.315454552,0.315454552,0
164.6126917,122.9232265,110.7643743,0.087483943,0.072442621,0.110229738,0.108038433,0.086847052,0.101686105,87.46637555,78.79552137,58,0.214236276,0.337248828,0.323550278,0.323550278,0
165.9993659,124.2532644,111.8967963,0.091798179,0.066329919,0.116658367,0.122770712,0.089540556,0.122069344,92.14087404,58.78176204,32,0.257357026,0.395192896,0.327588376,0.327588376,0
120.0262319,88.72423627,65.03698045,0.143527448,0.079481237,0.253599972,0.136734203,0.072298877,0.42034325,71.75735736,90.12707358,14,0.285700879,0.359747725,0.39399411,0.39399411,0
119.0591884,88.09851804,64.45659637,0.160364911,0.103407368,0.3118743,0.145666108,0.130469397,0.430803716,67.57692308,115.0938098,12,0.312634952,0.382953982,0.377976041,0.377976041,0
118.2943466,87.55315213,63.93733179,0.210638255,0.148141935,0.397294909,0.200358585,0.212384373,0.556853235,72.30132743,105.2917872,22,0.310908475,0.380502725,0.385470222,0.385470222,0
119.2443781,88.25307729,64.43215974,0.173897579,0.134720802,0.349535137,0.171852186,0.18941389,0.4978109,72.33662967,101.5233449,20,0.295965057,0.35510751,0.394385741,0.394385741,0
117.110392,86.64311924,63.38180936,0.242239863,0.159660608,0.42618534,0.242910236,0.229313239,0.60076046,72.19093656,100.7955696,14,0.375673566,0.411323971,0.418000337,0.418000337,0
118.4897396,87.77741931,63.97297484,0.161071002,0.090304121,0.298715711,0.169869676,0.099136062,0.501323521,69.41234568,116.8875458,18,0.301860339,0.353588397,0.430042527,0.430042527,0
133.4547983,96.05789878,88.58117687,0.228135914,0.188718766,0.338035315,0.760832667,0.275348991,0.445202887,82.26755853,106.2406412,20,1.130058592,3.738868657,1.043933029,1.043933029,0
133.2461732,95.84071981,88.04167843,0.16662918,0.143027797,0.272835404,0.194486007,0.200433448,0.369718909,97.74039735,60.81320594,50,0.701090376,1.054378119,0.479536526,0.479536526,0
129.0243574,92.99433848,84.90672537,0.22900632,0.153560981,0.333683401,0.343880326,0.260944545,0.464521676,101.0638017,91.5425073,22,0.768585017,1.528652327,0.611126486,0.611126486,0
132.5209641,95.60832938,87.25474364,0.174233064,0.143945038,0.288747102,0.26390332,0.273147941,0.454200208,96.61132075,91.83383383,42,0.666549051,1.105910288,0.838008005,0.838008005,0
130.0783659,94.27670918,86.30893629,0.265778571,0.201145232,0.406326741,0.683359325,0.404226154,0.877741396,100.5996024,118.5454229,62,0.894816856,1.626047568,2.087927493,2.087927493,0
129.8986827,93.42220553,85.66360478,0.178551018,0.148437291,0.280107766,0.229551509,0.246216595,0.392952472,101.8764706,108.1295116,70,0.626564291,1.064494143,0.570214254,0.570214254,0
175.330867,137.8496858,120.6941637,0.324181527,0.191863328,0.344904751,0.455528229,0.316747099,0.470021158,98.87668966,103.3076328,28,1.437163759,3.042077899,1.241690476,1.241690476,0
177.10095,139.6293807,122.9153563,0.686481416,0.416532785,0.899272263,1.794106603,1.075128794,1.80505538,83.77748344,138.3332881,66,2.201804509,4.18833034,3.221562688,3.221562688,0
167.7371066,131.4635426,116.2682202,0.206279799,0.118996002,0.318250746,0.30295068,0.187426254,0.489744812,90.25684932,198.0038796,114,0.845390861,0.896190791,1.064788378,1.064788378,0
174.5504263,137.2255143,121.4645752,0.328186661,0.203202739,0.582897961,0.437704086,0.260664731,0.805303276,90.72289157,220.839437,40,0.865407224,1.095044367,0.880881125,0.880881125,0
173.9154231,136.7662217,120.817305,0.243792981,0.128505036,0.411008358,0.319480658,0.202565119,0.644720316,96.77901639,112.4298287,26,0.732485821,0.904049124,0.650799258,0.650799258,0
174.0002846,136.6611606,120.4681161,0.520956933,0.274726421,0.714043558,1.317540288,0.631529093,1.656851411,91.94526316,129.7606149,12,1.679379301,3.121228071,2.144771839,2.144771839,0
150.9251518,116.6518335,90.27254824,0.427861035,0.254256368,0.383636266,0.5808236,0.301262707,0.39149794,92.069869,156.8011077,56,2.821014975,2.705543011,1.333715133,1.333715133,1
148.5532351,114.7432914,87.84719989,0.248963729,0.160403967,0.29291293,0.286206663,0.183258712,0.317695349,85.25770492,88.11859914,66,1.702845734,1.578523249,0.972135356,0.972135356,1
150.4710122,115.684802,89.3136996,0.374469787,0.205138728,0.355144024,0.428067088,0.217453614,0.350018799,86.75461347,68.57307873,42,2.309417654,1.894102449,1.129437205,1.129437205,1
150.5919613,115.858381,89.33076745,0.226932541,0.129226983,0.249338284,0.372662604,0.144066155,0.277118504,82.14545455,66.25826427,56,1.376832313,1.593766369,0.950590278,0.950590278,1
149.7559047,115.7164037,89.02245194,0.234181225,0.161036447,0.276711106,0.312689394,0.158637404,0.308369607,80.52180905,94.03468268,74,1.628723201,1.542867203,1.137030968,1.137030968,1
147.8600881,113.6282865,86.25784722,0.23658067,0.170028538,0.351797253,0.344244719,0.221212804,0.48673901,77.05116279,77.58719426,22,2.012324778,2.334809747,2.046580172,2.046580172,1
146.7049557,112.9213011,85.50691113,0.176218182,0.133263394,0.27662462,0.217067808,0.166212231,0.366816759,76.07628866,87.98334411,86,1.413124552,1.086972296,1.761608195,1.761608195,1
149.417951,114.8058009,87.31173411,0.199457496,0.150901049,0.2889947,0.230407774,0.171391383,0.362971812,80.15036959,82.39127324,82,1.789924772,1.862980476,1.546158042,1.546158042,1
147.7360359,113.646081,86.14304568,0.135380194,0.107703499,0.222916529,0.131460309,0.118291698,0.257216156,72.946875,91.07044707,26,1.201283568,0.819840306,1.22301609,1.22301609,1
144.9854074,111.8481732,84.35195421,0.175150365,0.124019772,0.235499114,0.223028719,0.138220951,0.278432488,74.61476239,88.38848828,54,1.325999503,1.056670463,1.219597307,1.219597307,1
165.6017328,124.8928445,111.7923055,0.291428924,0.183098838,0.379465759,0.377260864,0.251093835,0.461547315,84.56929461,86.5036093,24,3.111946787,3.508094506,2.093845998,2.093845998,1
167.1086769,127.9487398,113.2518185,0.188572064,0.136954129,0.29060927,0.240015909,0.175325379,0.322653979,81.18693116,80.00192519,18,2.079269213,2.248039752,1.284201073,1.284201073,1
172.832047,134.301693,118.6816352,0.399650961,0.17731908,0.352623314,0.629635215,0.198510543,0.350529581,84.56149733,81.8334383,18,3.331290232,3.692619122,1.363181834,1.363181834,1
173.7603382,133.7542704,118.784045,0.335098505,0.206674755,0.335083008,0.422086656,0.226882532,0.373595417,85.63205269,122.9831597,18,3.08689831,3.03372613,1.596230378,1.596230378,1
172.8732897,132.936385,117.9568476,0.40300566,0.203335702,0.428952873,0.472881913,0.194207475,0.4154616,83.62644231,110.5707671,18,3.868321497,3.151430925,1.745450281,1.745450281,1
169.0640422,129.5634984,114.8246681,0.190595016,0.237660542,0.589577377,0.178685367,0.28762275,0.528053641,84,83.65287852,34,3.697221655,1.723287435,2.602337255,2.602337255,1
176.6132615,137.1458242,121.5255814,0.178625181,0.186140895,0.492881924,0.182210892,0.237793103,0.514769971,81.81152993,122.6511177,14,3.193632585,2.139464483,2.343948392,2.343948392,1
173.0091922,133.8011031,118.5389442,0.267813414,0.265468925,0.55839783,0.344034821,0.308784544,0.573470712,82.17594655,124.3494472,18,4.136655837,2.651065775,2.864489789,2.864489789,1
171.3464252,132.3179472,117.2226512,0.184500769,0.198890477,0.505083263,0.191221476,0.241257131,0.490982294,78.72672112,89.84071707,8,3.63578815,2.322371349,2.539620653,2.539620653,1
170.0334958,131.8053207,115.7991901,0.174493179,0.183349296,0.468643129,0.2012088,0.179307699,0.487189353,80.52916667,81.15822287,32,3.447043636,2.305509093,2.448489236,2.448489236,1
167.4095821,127.2493644,112.9738541,0.467406541,0.400250912,0.573263288,0.454336345,0.389086276,0.533469677,91.80261248,117.8845485,112,5.294368202,3.986303248,2.266728254,2.266728254,1
171.0940785,132.1685558,116.6807261,0.733937442,0.489484936,0.635015547,2.152801037,1.314552665,1.308363199,84.336,135.2003346,78,5.086178208,10.32924424,2.358486524,2.358486524,1
175.2514105,136.0479797,120.2644022,0.386623561,0.23228021,0.383850008,0.571973026,0.316748589,0.423720539,89.89302326,82.2066455,44,3.141130558,3.674142864,1.529260202,1.529260202,1
176.8439219,138.2957789,121.1299413,0.368019462,0.259378046,0.401392251,0.477152616,0.340959698,0.469171673,86.595,66.91719204,38,2.892179227,2.686904341,1.667958673,1.667958673,1
178.4037151,141.5373757,125.4682665,0.532982469,0.325244695,0.59096849,0.622990131,0.420319796,0.702818811,88.02465209,106.9844218,68,4.700974051,3.888471513,3.439042196,3.439042196,1
177.3445473,140.6563518,125.2034329,0.134194344,0.092990056,0.18070443,0.166733027,0.111334831,0.212624326,86.10219895,72.47746613,56,0.984140891,1.024464102,0.930917492,0.930917492,1
173.3789561,137.127748,121.4054987,0.216219112,0.137720734,0.318228483,0.328919619,0.198569134,0.598854542,83.63173278,77.35489675,42,1.47900712,1.650282623,1.192319939,1.192319939,1
170.2501601,134.3699814,118.3240312,0.169986621,0.10759867,0.201366186,0.279459774,0.157459259,0.275101542,85.50608324,85.76712825,12,1.059144218,1.856331628,0.762772947,0.762772947,1
173.6664958,137.761771,121.511847,0.162388846,0.089207239,0.192560568,0.327649176,0.144019037,0.315807611,85.79450661,40.50228124,36,0.936934045,0.807636143,1.264765668,1.264765668,1
173.0867532,135.8609203,120.0925475,0.34376964,0.231375813,0.389294088,0.447263837,0.327209353,0.473271519,91.13411215,69.87723548,18,2.313165436,3.094512053,1.305861343,1.305861343,1
173.4846945,133.6660978,122.0524623,0.318634719,0.228608012,0.539191067,0.334053099,0.230845436,0.522865415,92.41363636,72.41992149,34,2.254469437,2.036604809,0.844390018,0.844390018,1
173.7371897,133.9552989,122.4255972,0.302544773,0.254009366,0.506245375,0.294977069,0.23160252,0.453120798,85.6862069,107.6133774,38,2.082767069,1.631054247,0.803557705,0.803557705,1
175.5899264,135.9927608,124.1910298,0.331895918,0.260358214,0.503764927,0.331161976,0.250739783,0.479928315,88.09470752,85.20323569,36,2.235696055,1.995409552,0.917826142,0.917826142,1
170.6674311,131.5459408,120.2771753,0.317374468,0.247206017,0.562975287,0.292097181,0.247728974,0.519414008,84.20645161,186.7075551,40,2.498770654,1.938294644,1.309342256,1.309342256,1
174.4590649,134.6329598,122.7556106,0.342204541,0.23069182,0.52519685,0.354844153,0.238402471,0.487555474,88.02465209,149.3233206,32,2.265772724,2.126712562,0.908845612,0.908845612,1
154.7499626,116.5815086,104.8861191,0.162157759,0.132727146,0.34629488,0.176363811,0.152276382,0.385176212,85.39608939,111.7360936,50,1.276142858,1.039076172,1.143195649,1.143195649,1
159.767719,121.4395721,109.3785802,0.146458924,0.131596118,0.347229302,0.138456792,0.140322745,0.381472439,86.19245283,158.0796983,18,1.358089409,0.736143233,1.199383969,1.199383969,1
147.8493295,112.0626878,100.7709616,0.203684047,0.148325965,0.279599965,0.269834518,0.227021277,0.491548032,84.23071161,123.5765847,46,1.400012101,1.619558765,1.523533949,1.523533949,1
156.9548625,119.2947737,106.7238609,0.138128176,0.108775504,0.281218082,0.132630199,0.136835665,0.314627498,88.84667747,175.5397896,92,1.126734829,0.776024387,0.998079469,0.998079469,1
157.4050896,119.8246272,106.9838944,0.142167389,0.103427112,0.232834071,0.156113639,0.114737898,0.265594035,91.0277713,102.1399967,64,1.114962508,0.869729227,1.032577613,1.032577613,1
89.61426396,64.52397728,60.65387402,0.544560432,0.386979073,0.790563941,0.505788565,0.409222335,0.761271417,75.6685155,161.137616,42,4.200861403,3.379812539,1.599260304,1.599260304,1
93.6387598,67.7108621,63.80230223,0.599583328,0.441621244,0.818446159,0.651189327,0.508711696,0.946913004,84.06698565,89.2775463,42,4.048559445,3.450477222,1.683080133,1.683080133,1
91.96418925,66.51436779,62.79687385,0.493162543,0.37122941,0.786387801,0.537770689,0.425518632,0.852523029,83.85681818,115.9450699,56,3.663928426,3.30781418,1.887316185,1.887316185,1
91.30196577,65.64365381,61.92951503,0.475110173,0.415058851,0.699586689,0.554873705,0.492687762,0.746490836,92.15034965,125.0703815,30,3.756891637,3.817839759,1.947275906,1.947275906,1
92.66796905,66.95619526,63.1747242,0.479950786,0.307013899,0.736534536,0.826972902,0.376018345,1.129842997,83.98846154,127.6474758,24,3.308080132,3.31503776,1.795908673,1.795908673,1
98.72261186,71.07807695,66.38702925,0.265985638,0.206819281,0.443126678,0.261781126,0.202307269,0.461336017,79.12881356,160.8007191,26,2.247087057,1.282599459,1.382821385,1.382821385,1
